time,left_force_x,left_force_y,left_force_z,left_torque_x,left_torque_y,left_torque_z,right_force_x,right_force_y,right_force_z,right_torque_x,right_torque_y,right_torque_z
14.25,-32.33296204,11.0548954,294.1529541,-29.02589035,-5.06295395,-1.67982829,30.11323166,-12.59800339,463.9916687,-37.47462082,59.6033287,7.89810944
14.25999928,-32.48953629,9.84546566,293.8197937,-28.74137306,-4.96405029,-2.21336603,30.40248489,-12.4458065,465.00268555,-37.47245789,59.80004501,8.05883026
14.2699995,-32.59856033,10.28911972,293.246521,-29.02643967,-4.86585999,-1.81821156,30.76136398,-12.82748795,465.65618896,-37.56638336,59.89763641,7.67815495
14.27999973,-32.24735641,9.49556541,294.3024292,-29.02589035,-5.06295395,-2.18617415,31.13471794,-12.37517357,465.1277771,-37.66019821,59.99715805,7.89644146
14.28999996,-31.9545269,10.70034599,294.13525391,-29.02589035,-5.06295395,-2.36742759,30.6997776,-13.24542427,465.52090454,-37.75570679,59.89709473,7.76702738
14.29999924,-32.88239288,9.04427719,294.28692627,-29.02589035,-5.06295395,-2.0254004,30.53967667,-12.47567749,465.05514526,-37.66019821,59.99715805,7.49777031
14.30999947,-33.52489853,10.29042721,293.61346436,-29.1179924,-5.16080475,-1.98575866,31.03134346,-13.32790184,465.70983887,-37.56638336,59.89763641,7.351717
14.31999969,-31.72453117,9.65139961,293.86419678,-29.11968231,-4.96405411,-1.95334935,30.25828934,-13.42464447,465.57324219,-37.56638336,59.89763641,7.8321476
14.32999992,-32.3491745,9.04562283,294.11456299,-29.21292496,-5.06224823,-1.95076823,30.75831985,-12.46278191,465.03741455,-37.47245789,59.80004501,8.1625042
14.34000015,-31.58527565,8.42902565,293.36413574,-29.21602249,-5.06332016,-1.5247004,30.52225494,-12.9125824,464.0211792,-37.66236115,59.80043793,7.9688077
14.34999943,-33.52088547,9.99872589,292.64337158,-29.12108994,-5.16187668,-2.1850841,29.90991592,-13.40283585,465.5357666,-37.56638336,59.89763641,7.66620445
14.35999966,-31.5944767,9.28931141,293.21350098,-29.21433258,-5.2600708,-1.81830812,30.80654526,-13.03441238,465.00012207,-37.66019821,59.99715805,7.79597569
14.36999989,-31.60504341,9.13482666,292.74703979,-29.12108994,-5.16187668,-1.92150891,30.92311859,-12.13869858,466.60601807,-37.75582123,59.89516068,8.11740208
14.38000011,-33.75502014,9.42301655,291.98272705,-29.02615929,-5.2604332,-2.08660793,30.54597282,-12.93780327,465.56204224,-37.7541275,60.09474564,7.83494759
14.38999939,-32.25100708,9.98528862,291.19293213,-29.0267086,-5.06333923,-2.05513763,31.68523598,-12.93033028,466.54315186,-37.94356537,60.09227753,7.9993248
14.39999962,-31.8322258,10.12520981,291.13735962,-29.0267086,-5.06333923,-1.91439736,31.31428146,-13.03165245,467.20532227,-37.8497467,59.99275208,7.81023598
14.40999985,-32.10509872,9.87476444,290.66064453,-29.12305069,-5.16260719,-1.85347211,30.94973564,-12.86188126,466.57061768,-38.13357925,60.09073639,7.99337292
14.42000008,-32.63083267,9.47499275,290.60247803,-28.93177795,-5.16189575,-2.22065163,31.01955605,-13.61859131,467.21673584,-38.03749084,60.18986511,8.16250229
14.42999935,-31.6199646,9.45131016,290.14413452,-29.02812004,-5.26116371,-1.88629508,31.18339157,-12.88570595,467.18499756,-38.03749084,60.18986511,7.67473936
14.43999958,-33.39435196,9.11629963,291.10968018,-29.0267086,-5.06333923,-2.32367039,30.56593704,-13.25009727,467.1161499,-38.03749084,60.18986511,7.47536469
14.44999981,-32.09707642,10.43078423,291.60266113,-29.11995125,-5.16153336,-1.58626497,31.5909214,-13.37261009,467.16967773,-38.03749084,60.18986511,7.76828146
14.46000004,-31.74496078,9.82759285,291.19244385,-29.0267086,-5.06333923,-2.02024746,29.64007378,-13.25915527,467.10031128,-38.03749084,60.18986511,8.16146469
14.46999931,-32.48867035,10.11138535,290.66262817,-29.12305069,-5.16260719,-2.01945972,29.45888519,-12.73488617,467.13571167,-38.03749084,60.18986511,7.69849443
14.47999954,-32.52044296,9.53069305,290.77957153,-29.12136269,-5.35935783,-1.79391193,30.9247818,-13.76279449,467.75158691,-38.13141632,60.2874527,7.84367466
14.48999977,-31.86725235,9.95854664,290.0786438,-29.02812004,-5.26116371,-2.08552051,29.31010246,-13.09003639,467.56845093,-38.13141632,60.2874527,8.22163677
14.5,-32.97253036,10.72450924,289.42044067,-28.9348774,-5.16296768,-2.04551363,30.20947075,-12.65622139,468.12582397,-38.03759766,60.18793106,7.6719799
14.50999928,-31.58717346,9.80613327,289.00549316,-28.84163475,-5.06477356,-2.11786747,29.31926537,-12.72260094,467.52258301,-38.13141632,60.2874527,7.92059565
14.5199995,-32.57368088,10.45731544,287.86584473,-28.84049416,-5.06443214,-1.87636042,30.35001755,-12.97331047,467.60784912,-38.13141632,60.2874527,7.80000687
14.52999973,-31.71938515,9.95458794,288.08895874,-28.84049416,-5.06443214,-1.8529737,29.81459808,-12.61948395,469.20220947,-38.22703552,60.18545532,7.70649147
14.53999996,-30.95906639,9.27241039,287.48968506,-28.5585289,-5.16369438,-1.81909072,31.0984993,-12.99669266,468.13717651,-38.2253418,60.38504028,7.79369974
14.54999924,-31.3156414,9.82481766,286.83010864,-28.65232086,-5.06479454,-1.58463275,30.60686874,-12.14613724,468.63903809,-38.31926727,60.4826355,7.82967472
14.55999947,-31.97306633,9.44006634,286.94961548,-28.65232086,-5.06479454,-1.85566378,29.86208916,-13.20104408,468.60736084,-38.31926727,60.4826355,7.72558403
14.56999969,-32.22781754,9.55900764,287.4251709,-28.74556351,-5.16298866,-2.08381844,29.69646072,-13.67599106,469.77581787,-38.50870514,60.48015594,7.51022148
14.57999992,-32.22860336,9.07187653,287.49765015,-28.5585289,-5.16369438,-2.02489901,30.93918991,-13.95426178,469.8571167,-38.50711823,60.67781067,7.97076797
14.5899992,-31.59930229,9.53096962,286.42974854,-28.74866295,-5.16406059,-1.98863244,29.56745338,-14.17160606,470.28582764,-38.60263062,60.57775116,7.80996466
14.59999943,-31.70511818,10.46440983,287.12115479,-28.65232086,-5.06479454,-1.45107615,30.25005722,-14.01508141,470.7623291,-38.69655609,60.67533875,7.80670643
14.60999966,-32.84049225,10.05068111,286.28427124,-28.55907631,-4.96659851,-1.98395693,29.42585182,-14.14744377,471.36254883,-38.79206848,60.57527542,7.71896648
14.61999989,-31.83861732,10.1626873,286.87359619,-28.46528435,-5.06549835,-1.61795449,30.64725685,-13.51600838,471.26861572,-38.79048538,60.77292633,7.56857157
14.63000011,-31.69700241,9.48686028,285.81448364,-28.46669388,-5.26332092,-1.87610674,30.09738731,-13.54369354,471.32070923,-38.79048538,60.77292633,8.03866959
14.63999939,-31.60913086,10.99810791,285.97186279,-28.46414375,-5.06515503,-1.78271759,29.26049232,-13.34635735,471.7210083,-38.88599777,60.67286682,7.89825058
14.64999962,-31.59605026,10.26529408,286.02850342,-28.46414375,-5.06515503,-1.7835623,30.64063644,-14.25097466,472.25012207,-38.97992325,60.77045441,7.77059984
14.65999985,-31.60426331,11.12322521,285.99707031,-28.46414375,-5.06515503,-1.81456625,29.90964508,-13.24046326,472.84146118,-38.88383102,60.86957932,8.10744953
14.67000008,-32.86410141,9.95355034,285.88735962,-28.46669388,-5.26332092,-1.55776107,29.51168442,-14.05500603,473.37506104,-38.9777565,60.96717072,7.84442949
14.67999935,-32.35367584,10.03100681,286.88580322,-28.46528435,-5.06549835,-1.78556657,30.53635597,-13.71674728,473.3326416,-38.9777565,60.96717072,8.13707924
14.68999958,-32.34352493,9.77911854,285.32147217,-28.56048584,-5.16442108,-1.85079861,30.27479744,-12.54603577,473.39437866,-38.9777565,60.96717072,7.46715784
14.69999981,-32.21166611,10.32103062,285.86834717,-28.46414375,-5.06515503,-1.61991417,28.51355362,-14.16198158,473.95050049,-39.07168198,61.0647583,7.81050777
14.71000004,-31.99316025,10.77138233,286.43386841,-28.37035179,-5.16405487,-1.75352705,29.63646889,-13.3749218,473.90917969,-39.07168198,61.0647583,7.67975855
14.71999931,-32.60839844,10.164855,286.39355469,-28.37035179,-5.16405487,-1.81857026,29.67840004,-12.51370049,474.32867432,-39.16560745,61.1623497,7.37797213
14.72999954,-32.12056351,10.25587654,286.50610352,-28.37035179,-5.16405487,-1.9187063,30.935112,-13.62971115,473.90768433,-39.07168198,61.0647583,7.74985981
14.73999977,-31.72193527,10.46140099,285.93978882,-28.27710915,-5.06586075,-2.01283789,29.02434158,-14.56339264,474.46246338,-39.16560745,61.1623497,7.45942068
14.75,-32.21872711,9.74215221,285.41192627,-28.37090111,-4.96696091,-2.01610112,29.11437798,-14.293993,474.92889404,-39.07109833,61.06382751,8.0117712
14.75999928,-32.07962799,10.45323277,283.76898193,-28.2790699,-5.06658936,-2.11023068,30.18349838,-13.92347145,474.40057373,-38.97558975,61.16388702,7.91565323
14.7699995,-31.60346603,9.80096722,284.46182251,-28.18272781,-4.9673233,-2.35044599,28.61260223,-13.73106575,473.9107666,-39.2594223,61.26187515,7.97463846
14.77999973,-31.3433609,9.1137867,283.89111328,-28.2790699,-5.06658936,-1.62580001,30.01652908,-13.08607674,473.9130249,-39.07168198,61.0647583,8.43457985
14.78999996,-31.84820175,9.79654598,283.86804199,-28.2790699,-5.06658936,-2.41514778,29.53512764,-13.61496162,475.03735352,-39.06951523,61.26147842,7.7278266
14.79999924,-31.32940292,9.48742294,284.46844482,-28.37231255,-5.16478348,-2.05091524,29.66818619,-14.05629921,473.8737793,-39.07168198,61.0647583,7.93856621
14.80999947,-32.09836197,9.59926414,284.3031311,-28.37231255,-5.16478348,-1.94904554,28.98684311,-13.5785675,474.4173584,-38.97558975,61.16388702,8.37120247
14.81999969,-31.33187103,8.98276234,284.9491272,-28.46724319,-5.06622696,-1.92013788,30.13129616,-13.45081902,474.95040894,-39.26111603,61.06228638,8.03395557
14.82999992,-31.19989395,9.65593624,285.42190552,-28.56048584,-5.16442108,-1.71962225,29.64892578,-13.26268578,474.95666504,-39.06951523,61.26147842,7.84825182
14.8399992,-30.94212341,9.97049141,285.42181396,-28.56048584,-5.16442108,-2.01000881,29.89999962,-13.09207726,474.92333984,-39.26111603,61.06228638,8.07235146
14.84999943,-31.08189392,9.43215752,284.3258667,-28.37231255,-5.16478348,-2.31255507,30.94454575,-12.7466526,473.92840576,-39.07168198,61.0647583,7.91277838
14.85999966,-31.72822189,10.52431297,284.35580444,-28.37231255,-5.16478348,-1.68979561,29.31853867,-12.95678139,474.87887573,-39.06951523,61.26147842,7.7452383
14.86999989,-32.20652771,9.54372692,284.35525513,-28.18272781,-4.9673233,-1.69080901,30.15361023,-13.56474876,474.46697998,-38.97558975,61.16388702,7.93880844
14.88000011,-31.96995926,10.31465912,284.4006958,-28.18272781,-4.9673233,-2.24609351,30.30649948,-12.85884476,474.98654175,-39.06951523,61.26147842,7.84656715
14.88999939,-31.95672607,9.75694752,283.74630737,-28.2790699,-5.06658936,-1.75433028,30.02908325,-13.09376144,474.44006348,-38.97558975,61.16388702,8.10876274
14.89999962,-32.47595596,9.75678539,283.2010498,-28.18413925,-5.16514587,-1.75615108,28.80055428,-13.30117416,474.88299561,-39.07109833,61.06382751,7.775177
14.90999985,-32.59454346,9.72478294,283.3157959,-28.18582726,-4.96839333,-2.12177968,29.00484085,-14.18905449,473.96304321,-39.07168198,61.0647583,7.94858503
14.92000008,-32.84975815,9.64395428,283.24627686,-28.18582726,-4.96839333,-1.82669783,28.2871933,-13.05842781,474.32885742,-38.97558975,61.16388702,8.49450111
14.92999935,-31.69732285,10.31453896,283.88586426,-28.08948517,-4.86912727,-1.97979152,29.55200577,-13.29741287,474.32687378,-38.97558975,61.16388702,8.17326355
14.93999958,-32.58979797,9.24363422,283.72067261,-28.2790699,-5.06658936,-1.98651612,29.51466942,-13.35111046,474.39331055,-38.97558975,61.16388702,8.10338402
14.94999981,-32.20829773,9.87973118,283.70895386,-28.08948517,-4.86912727,-1.58750165,29.9929409,-13.99542809,474.3762207,-38.97558975,61.16388702,8.07167149
14.96000004,-31.57678604,9.82590675,283.18276978,-27.99455452,-4.96768379,-1.81650496,30.13647842,-14.44640541,474.44488525,-38.97558975,61.16388702,8.11818123
14.96999931,-32.60292435,9.11649895,283.22384644,-27.99455452,-4.96768379,-1.82478523,29.663908,-12.97339249,474.36303711,-38.97558975,61.16388702,8.17595291
14.97999954,-32.09753036,9.58504581,282.78887939,-28.09089661,-5.06694984,-1.95508659,30.25817871,-13.1105175,473.93774414,-38.88166428,61.06629944,8.11719322
14.98999977,-32.33005142,10.19547272,282.68615723,-27.90131187,-4.86948967,-1.91537607,29.76291847,-13.97688866,474.95516968,-38.69175339,61.06590271,8.14768791
15,-32.36162949,9.46536255,283.81655884,-27.89821243,-4.86841774,-2.05550313,29.93250656,-12.62016106,474.37332153,-38.78557205,61.16542816,7.94102335
15.00999928,-32.97976685,9.88699532,284.32781982,-27.99569321,-4.96802711,-1.72367239,30.16777611,-13.35216904,474.95062256,-38.88177109,61.06436539,7.87900066
15.0199995,-32.09488678,9.44561195,283.73898315,-27.90245056,-4.86983299,-1.92334592,29.65368271,-12.86351776,475.503479,-38.78567886,61.1634903,8.13500214
15.02999973,-32.21442413,9.74009705,283.39743042,-27.80751991,-4.96838951,-1.55623436,31.42806053,-14.09968758,475.52661133,-38.973423,61.36060715,7.88156462
15.03999996,-31.33937454,9.2749157,282.34051514,-27.62103462,-4.77199936,-1.75976467,28.89364052,-11.62377548,475.46118164,-38.9750061,61.16295242,7.93531275
15.04999924,-33.60829926,10.82989788,281.72381592,-27.33651733,-4.6730938,-1.6243521,29.6762104,-13.34620857,476.55813599,-38.78351212,61.36021042,7.82227659
15.05999947,-32.06752014,10.25145245,281.08325195,-27.24158669,-4.77165031,-1.74517369,29.80261612,-13.35371399,477.00823975,-38.87902451,61.26014709,7.58396769
15.06999969,-31.57432938,10.47088051,280.30679321,-27.24468422,-4.77272415,-1.81733513,29.67669106,-13.69081688,476.96136475,-38.87902451,61.26014709,7.72109175
15.07999992,-31.4709549,10.17956257,280.85552979,-27.14834213,-4.67345619,-2.18389726,29.84185982,-13.82844353,476.41018677,-38.78351212,61.36021042,7.988029
15.0899992,-32.19633484,9.99400806,280.08035278,-27.05509949,-4.57526207,-1.72130799,29.67224121,-13.93498039,476.6126709,-38.78351212,61.36021042,7.91953945
15.09999943,-32.19439697,9.87892151,280.20516968,-27.05509949,-4.57526207,-1.62220097,29.77477837,-14.22027397,477.06921387,-38.68741989,61.45933914,7.62093353
15.10999966,-32.33206177,10.14432812,279.63937378,-26.96185684,-4.47706795,-2.28051472,29.19720078,-12.95729828,477.96710205,-38.87686157,61.4568634,8.04122162
15.11999989,-31.81459808,10.57650471,280.17709351,-27.05509949,-4.57526207,-1.84675217,28.90249252,-13.55731201,478.58544922,-38.78076935,61.55599213,8.20995808
15.13000011,-32.69517899,11.09343052,279.04296875,-26.86692429,-4.57562447,-1.74801934,29.42490196,-14.04052925,478.61523438,-38.78076935,61.55599213,7.74996758
15.13999939,-33.83656311,10.62560272,279.46401978,-26.96185684,-4.47706795,-1.92027664,29.81990242,-13.11649323,478.54858398,-38.78076935,61.55599213,7.71878242
15.14999962,-32.9682312,9.87075806,278.67797852,-26.77368164,-4.47743034,-1.56351292,29.98038673,-12.87036705,479.09448242,-38.87469482,61.65358353,7.68414545
15.15999985,-32.05942154,11.04172421,279.14257813,-26.67734146,-4.37816238,-1.77850807,29.65828133,-13.59056854,479.71258545,-38.7786026,61.75270844,7.88890314
15.17000008,-32.96101379,10.57873249,278.50250244,-26.77368164,-4.47743034,-1.82150209,30.21934128,-13.47065544,479.64282227,-38.7786026,61.75270844,7.44840479
15.17999935,-32.80878067,11.35904598,278.53381348,-26.58409882,-4.27996635,-1.38530445,30.39459801,-12.72425079,479.559021,-38.5870018,61.95190048,7.80844641
15.18999958,-32.19368744,11.13552094,278.01068115,-26.48916626,-4.37852287,-1.77771819,30.12738609,-12.73677635,479.07678223,-38.49307632,61.85430908,7.74758959
15.19999981,-32.45915985,10.38630486,278.00958252,-26.30213165,-4.37922859,-1.85422623,29.33309555,-12.71530533,480.12866211,-38.49476624,61.65472412,8.01925564
15.21000004,-32.70312881,10.71993828,277.49285889,-26.20888901,-4.28103447,-1.88141727,29.57495308,-13.22380638,479.55386353,-38.40084076,61.55713654,7.74789476
15.21999931,-32.20181274,10.96885586,277.03201294,-26.11395645,-4.37959099,-1.88228881,29.37828255,-12.36573029,479.06103516,-38.49307632,61.85430908,7.65412903
15.22999954,-32.95818329,11.3894825,277.01394653,-26.11395645,-4.37959099,-1.58358371,30.60944939,-12.44906044,480.13772583,-38.49476624,61.65472412,8.00788212
15.23999977,-32.45460892,11.45091248,277.62658691,-26.20888901,-4.28103447,-2.21345091,29.3491993,-11.51224899,480.09637451,-38.49476624,61.65472412,7.61003351
15.25,-33.1983223,11.37966728,278.02166748,-26.30213165,-4.37922859,-1.97608197,28.9747982,-13.06604958,480.08514404,-38.49476624,61.65472412,7.62279987
15.25999928,-32.30602264,10.01907921,276.96966553,-26.30268097,-4.18213463,-1.85469782,29.19897079,-14.18407631,480.66564941,-38.58869171,61.75231552,7.79135895
15.2699995,-32.44728088,11.0159893,278.10623169,-26.30213165,-4.37922859,-1.81568754,29.10176086,-13.4192791,480.5715332,-38.58869171,61.75231552,7.61516047
15.27999973,-32.44232178,10.52616882,277.50500488,-26.20888901,-4.28103447,-1.62223637,29.4568119,-13.8187809,480.12268066,-38.49476624,61.65472412,7.48257446
15.28999996,-32.70928574,10.5151062,278.04364014,-26.30213165,-4.37922859,-1.88605392,29.89293861,-12.49940109,479.06140137,-38.49307632,61.85430908,7.54988098
15.29999924,-32.18671417,10.96798706,277.93811035,-26.11254883,-4.18176842,-1.94608033,28.95314407,-13.21283913,479.99902344,-38.30474854,61.65626526,7.83382463
15.30999947,-32.84564209,11.96771717,277.0194397,-26.11395645,-4.37959099,-1.91408157,29.33535385,-12.82726669,480.11605835,-38.30474854,61.65626526,7.58092165
15.31999969,-31.70680428,11.44948387,277.57421875,-26.2071991,-4.47778511,-1.8106581,29.096838,-12.7531414,480.0569458,-38.30474854,61.65626526,7.09029007
15.32999992,-33.34259415,10.39862061,278.62991333,-26.20579147,-4.27996254,-1.95144808,29.5599575,-13.24598885,479.56066895,-38.40084076,61.55713654,7.54817915
15.3399992,-32.17900467,11.66193581,278.07324219,-26.29958344,-4.1810627,-1.58032262,28.81176376,-11.77656555,479.03518677,-38.30691528,61.45954514,7.47402859
15.34999943,-31.69318771,11.96352005,278.07446289,-26.30213165,-4.37922859,-1.87580991,29.79465103,-13.01341629,479.72372437,-38.40084076,61.55713654,7.69092321
15.35999966,-31.71607018,10.99309921,278.04214478,-26.11085892,-4.37851906,-1.75249648,29.1090126,-12.60787773,480.06280518,-38.30474854,61.65626526,7.51586771
15.36999989,-32.71369934,11.77516365,277.99673462,-26.30213165,-4.37922859,-1.55043578,29.44703293,-12.38519859,480.24075317,-38.30474854,61.65626526,7.36124134
15.38000011,-32.70828629,11.36553001,278.00756836,-26.30213165,-4.37922859,-1.97970116,29.17870903,-12.73305893,480.19589233,-38.30474854,61.65626526,7.92156172
15.38999939,-32.44764328,11.40785599,278.65374756,-26.39706421,-4.28067207,-1.65187657,29.18828964,-12.62214851,480.63470459,-38.20865631,61.75539398,7.87594366
15.39999962,-31.80646133,10.77306175,278.54458618,-26.3953743,-4.47742271,-1.71316254,27.33195877,-11.76482201,479.48242188,-38.20923615,61.75632858,7.66649771
15.40999985,-32.343853,10.80296612,279.60070801,-26.5835495,-4.47706223,-1.91991305,28.58903885,-13.55643082,480.09887695,-38.30316544,61.85391617,7.78161716
15.42000008,-32.06753922,11.27547359,280.03671265,-26.48975754,-4.57596207,-1.71012986,28.2568512,-13.03705215,480.54748535,-38.58641815,61.95096588,7.81886816
15.42999935,-31.46635818,10.47734737,279.22805786,-26.86692429,-4.57562447,-1.32835376,29.41792679,-12.10445976,481.55291748,-38.39650726,61.95057297,7.31516123
15.43999958,-32.32460022,10.97539616,279.53479004,-26.77313232,-4.67452431,-1.48443604,28.75818634,-12.43478203,481.59033203,-38.39650726,61.95057297,7.63984346
15.44999981,-32.44462967,10.63878822,279.06497192,-26.86692429,-4.57562447,-1.42309356,29.25247192,-12.20809364,481.11865234,-38.49259949,61.85144424,7.7722497
15.46000004,-32.32820511,10.97752094,279.10345459,-26.86692429,-4.57562447,-1.48591459,29.72872734,-13.2054348,481.11584473,-38.49259949,61.85144424,7.65545607
15.46999931,-32.55818176,12.05162048,279.00134277,-26.67820168,-4.77308083,-1.63545096,29.74675751,-11.38364601,481.60821533,-38.39650726,61.95057297,8.0690136
15.47999954,-31.96679115,10.54157352,277.56661987,-26.58381844,-4.67454338,-1.68804121,29.2295723,-11.96890259,481.11297607,-38.68034363,62.04855347,7.9717474
15.48999977,-33.21578979,10.96227264,277.41497803,-26.58381844,-4.67454338,-1.58501744,28.76451111,-12.80461121,481.5987854,-38.58652496,61.94903183,7.54622412
15.5,-30.94253349,11.07673073,276.62997437,-26.58691788,-4.6756134,-1.77779841,30.02218628,-13.07152748,482.14770508,-38.68045044,62.04662323,7.4229331
15.50999928,-30.4134655,11.60184479,277.0892334,-26.49057579,-4.57634544,-1.57346511,30.39012909,-12.31029129,482.1546936,-38.68203735,61.84896851,7.84444427
15.5199995,-32.08959961,10.47564888,276.54449463,-26.39733315,-4.47815132,-1.78482521,29.49999619,-13.13980865,481.06243896,-38.68034363,62.04855347,7.96943283
15.52999973,-31.94366074,10.85188198,275.43798828,-26.39874458,-4.6759758,-1.71374822,29.47731018,-13.76548386,480.71636963,-38.77643585,61.94942474,8.08840561
15.53999996,-31.80925941,10.53217506,276.50009155,-26.58691788,-4.6756134,-1.58436656,28.84355927,-13.43576431,481.15441895,-38.68034363,62.04855347,7.61815071
15.54999924,-31.21129036,10.8447628,276.62139893,-26.58691788,-4.6756134,-1.78454602,28.45823479,-13.53771019,482.21740723,-38.68045044,62.04662323,7.89338017
15.55999947,-31.93366432,10.85170174,275.90466309,-26.68070984,-4.57671356,-2.10888624,28.68120766,-12.16783714,482.52200317,-38.77437592,62.14421082,7.80525684
15.56999969,-32.33672333,10.53073597,277.51135254,-26.77340317,-4.87200356,-1.77879274,29.2667923,-13.47692108,482.27792358,-39.05979919,62.04454041,7.68411255
15.57999992,-31.8398571,10.77707577,277.06512451,-26.68016052,-4.77380943,-1.58486605,29.01049042,-12.89434814,482.69281006,-38.96370697,62.14366913,8.04858875
15.5899992,-31.05352211,10.39710236,276.5378418,-26.58691788,-4.6756134,-1.41774654,28.52944946,-12.87805176,482.67459106,-38.96370697,62.14366913,7.59220982
15.59999943,-31.05154037,10.34655094,274.96844482,-26.49253654,-4.57707596,-1.81501913,28.71591568,-13.0259819,482.64208984,-38.96370697,62.14366913,8.27024937
15.60999966,-31.70137787,10.50802135,275.16577148,-26.49253654,-4.57707596,-1.487005,28.96365356,-13.61208916,482.68487549,-38.96370697,62.14366913,8.31602764
15.61999989,-32.35388565,11.35776711,274.08584595,-26.30436325,-4.57743835,-1.68888104,29.00854111,-12.87880898,482.60308838,-38.96370697,62.14366913,7.70305347
15.63000011,-32.58748627,10.49848652,273.89889526,-26.30436325,-4.57743835,-1.72112453,29.58446693,-14.96530151,483.22180176,-38.86988831,62.04414749,7.92284203
15.63999939,-32.19237518,11.01113129,273.36199951,-26.21112061,-4.47924232,-1.22393966,29.74749184,-13.24682808,483.7038269,-38.9638176,62.14173889,7.94262218
15.64999962,-31.69306183,10.09059811,273.47747803,-26.21112061,-4.47924232,-1.5898689,27.62398529,-13.59595108,484.28973389,-39.05774307,62.23932648,7.35792971
15.65999985,-31.20318222,10.17747879,273.03112793,-26.11618805,-4.57779884,-1.82240343,29.01019287,-13.85199738,484.83007813,-39.14939499,62.53556442,7.91624308
15.67000008,-32.20977783,9.87447739,273.03112793,-26.11618805,-4.57779884,-1.5273627,29.91973114,-13.57526207,485.34906006,-39.24332047,62.63315582,8.08066559
15.67999935,-31.41325378,10.53869629,272.81283569,-26.11787796,-4.3810482,-1.84688318,30.54629517,-14.47927856,485.85162354,-39.1495018,62.53363419,7.89430904
15.68999958,-30.67159653,9.67235947,272.38226318,-26.0229454,-4.47960472,-1.55445218,28.47821045,-14.19911766,485.77868652,-39.33883286,62.5330925,8.4829855
15.69999981,-30.65727615,11.0665741,273.35083008,-26.024086,-4.47994804,-1.25035703,28.48291016,-13.94369316,486.31781006,-39.24501419,62.43357086,7.81786966
15.71000004,-31.81538773,10.38502693,272.90374756,-25.92915344,-4.57850456,-1.97808278,29.89308548,-13.75829697,485.41851807,-39.24332047,62.63315582,8.06197262
15.71999931,-31.55191422,10.20083427,272.3848877,-26.0229454,-4.47960472,-1.65363288,29.40890884,-13.46734238,486.75167847,-39.14892197,62.53269577,8.04825211
15.72999954,-31.05952072,10.14425278,271.90106201,-25.92970085,-4.3814106,-1.58815956,29.87901688,-14.62186432,486.87365723,-39.14892197,62.53269577,8.51317692
15.73999977,-31.80779457,10.64339924,271.23745728,-25.8347702,-4.47996712,-1.78182113,29.15220261,-13.36215019,485.78366089,-38.9594841,62.53516769,8.01464748
15.75,-30.93021584,10.08976936,271.35565186,-25.6477356,-4.48067284,-1.81813228,28.9777298,-13.92165565,486.4052124,-39.05499649,62.43510437,8.22224808
15.75999928,-32.71795654,10.18720341,271.36254883,-25.6477356,-4.48067284,-1.49571395,29.43546295,-12.87118912,485.70770264,-38.9594841,62.53516769,7.94041491
15.7699995,-31.70111465,11.06811714,269.88397217,-25.55335236,-4.38213348,-1.94897866,29.19713593,-13.10027122,485.82543945,-38.9594841,62.53516769,7.62443399
15.77999973,-31.68119049,11.22470665,269.70480347,-25.36631775,-4.3828392,-1.58442056,28.72672844,-13.09854507,485.86257935,-38.96107101,62.33751678,8.04592133
15.78999996,-31.16729736,10.85150146,269.72903442,-25.36376762,-4.1846714,-1.61905003,28.63336182,-13.84138298,486.34802246,-38.86339569,62.63429642,8.08699703
15.79999924,-31.4526062,9.85673523,269.8600769,-25.36376762,-4.1846714,-1.76239967,28.49737549,-12.76934242,486.39199829,-38.86339569,62.63429642,7.9515686
15.80999947,-31.81391907,9.46943665,269.84054565,-25.36376762,-4.1846714,-1.89003897,28.28250504,-13.46190834,486.83190918,-38.76730347,62.73342514,8.08364487
